Num_exp,Num_feat1,Num_feat2,Tau,Dif,Fuzzy,Remove_stop,Compress,Chose,Dic,F1,Best_parameter
873,100,200,0.99,False,True,False,False,3,5,0.7792207792207793,{'C': 0.05}
2914,1000,1200,0.95,True,True,False,True,1,5,0.3555555555555555,{'C': 0.05}
2770,1000,1200,0.95,False,True,False,True,3,4,0.6881720430107527,{'C': 0.05}
2362,1000,1200,0.95,False,True,False,True,3,2,0.6407766990291263,{'C': 0.25}
802,500,200,0.99,True,True,True,False,1,5,0.7105263157894737,{'C': 0.05}
2003,1000,800,0.95,True,True,True,False,1,1,0.5555555555555556,{'C': 0.12}
826,500,200,0.99,True,True,False,False,1,5,0.7027027027027027,{'C': 0.05}
2603,1000,800,0.95,True,True,True,False,1,4,0.5454545454545454,{'C': 1}
2195,1000,800,0.95,True,True,True,False,1,2,0.5142857142857142,{'C': 4}
2578,1000,1200,0.95,False,True,False,True,3,3,0.6126126126126126,{'C': 0.05}
2938,1000,1200,0.95,False,True,True,True,3,5,0.5178571428571428,{'C': 0.05}
850,500,200,0.99,False,True,True,False,3,5,0.75,{'C': 0.05}
2027,1000,800,0.95,True,True,False,False,1,1,0.5555555555555556,{'C': 0.05}
894,2000,2000,0.99,True,True,True,True,1,5,0.6808510638297872,{'C': 0.05}
2627,1000,800,0.95,True,True,False,False,1,4,0.48648648648648646,{'C': 1}
2219,1000,800,0.95,True,True,False,False,1,2,0.48571428571428565,{'C': 0.5}
2387,1000,800,0.95,True,True,True,False,1,3,0.5581395348837209,{'C': 4}
874,500,200,0.99,False,True,False,False,3,5,0.767123287671233,{'C': 0.05}
2051,1000,800,0.95,False,True,True,False,3,1,0.6969696969696971,{'C': 0.12}
2962,1000,1200,0.95,False,True,False,True,3,5,0.5178571428571428,{'C': 0.05}
2435,1000,800,0.95,True,True,False,False,1,3,0.5238095238095238,{'C': 4}
2651,1000,800,0.95,False,True,True,False,3,4,0.6969696969696971,{'C': 0.05}
2243,1000,800,0.95,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
803,500,2000,0.99,True,True,True,False,1,5,0.7536231884057972,{'C': 0.05}
918,2000,2000,0.99,True,True,False,True,1,5,0.6808510638297872,{'C': 0.05}
2795,1000,800,0.95,True,True,True,False,1,5,0.48484848484848486,{'C': 0.05}
2075,1000,800,0.95,False,True,False,False,3,1,0.676923076923077,{'C': 0.12}
2459,1000,800,0.95,False,True,True,False,3,3,0.6562499999999999,{'C': 0.12}
827,500,2000,0.99,True,True,False,False,1,5,0.7058823529411764,{'C': 0.05}
2675,1000,800,0.95,False,True,False,False,3,4,0.6865671641791045,{'C': 0.05}
2267,1000,800,0.95,False,True,False,False,3,2,0.6969696969696971,{'C': 0.05}
2819,1000,800,0.95,True,True,False,False,1,5,0.4545454545454546,{'C': 1}
2099,1000,800,0.95,True,True,True,True,1,1,0.40490797546012275,{'C': 0.05}
2699,1000,800,0.95,True,True,True,True,1,4,0.24000000000000002,{'C': 0.5}
2291,1000,800,0.95,True,True,True,True,1,2,0.39743589743589747,{'C': 0.05}
2483,1000,800,0.95,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
942,2000,2000,0.99,False,True,True,True,3,5,0.5081967213114754,{'C': 0.05}
851,500,2000,0.99,False,True,True,False,3,5,0.7352941176470589,{'C': 0.05}
2843,1000,800,0.95,False,True,True,False,3,5,0.7164179104477613,{'C': 0.05}
2123,1000,800,0.95,True,True,False,True,1,1,0.3950617283950617,{'C': 0.05}
2723,1000,800,0.95,True,True,False,True,1,4,0.24000000000000002,{'C': 0.5}
2315,1000,800,0.95,True,True,False,True,1,2,0.40259740259740256,{'C': 0.05}
2507,1000,800,0.95,True,True,True,True,1,3,0.2681564245810056,{'C': 0.05}
2867,1000,800,0.95,False,True,False,False,3,5,0.7164179104477613,{'C': 0.05}
875,500,2000,0.99,False,True,False,False,3,5,0.6969696969696971,{'C': 0.05}
2747,1000,800,0.95,False,True,True,True,3,4,0.5490196078431373,{'C': 0.05}
2339,1000,800,0.95,False,True,True,True,3,2,0.6990291262135923,{'C': 0.05}
2147,1000,800,0.95,False,True,True,True,3,1,0.6857142857142857,{'C': 0.05}
2531,1000,800,0.95,True,True,False,True,1,3,0.2584269662921348,{'C': 0.05}
804,300,700,0.99,True,True,True,False,1,5,0.7297297297297297,{'C': 0.05}
2891,1000,800,0.95,True,True,True,True,1,5,0.36065573770491804,{'C': 0.05}
966,2000,2000,0.99,False,True,False,True,3,5,0.5123966942148761,{'C': 0.05}
828,300,700,0.99,True,True,False,False,1,5,0.7466666666666667,{'C': 0.05}
2771,1000,800,0.95,False,True,False,True,3,4,0.5490196078431373,{'C': 0.05}
2363,1000,800,0.95,False,True,False,True,3,2,0.6990291262135923,{'C': 0.05}
895,100,100,0.99,True,True,True,True,1,5,0.6336633663366336,{'C': 0.25}
2171,1000,800,0.95,False,True,False,True,3,1,0.6796116504854369,{'C': 0.05}
2555,1000,800,0.95,False,True,True,True,3,3,0.5166666666666666,{'C': 0.05}
919,100,100,0.99,True,True,False,True,1,5,0.64,{'C': 0.12}
2915,1000,800,0.95,True,True,False,True,1,5,0.36065573770491804,{'C': 0.05}
852,300,700,0.99,False,True,True,False,3,5,0.7567567567567567,{'C': 0.05}
943,100,100,0.99,False,True,True,True,3,5,0.6229508196721312,{'C': 0.25}
2604,1500,1000,0.95,True,True,True,False,1,4,0.5517241379310345,{'C': 4}
2196,1500,1000,0.95,True,True,True,False,1,2,0.5679012345679012,{'C': 0.12}
967,100,100,0.99,False,True,False,True,3,5,0.5691056910569106,{'C': 0.25}
2004,1500,1000,0.95,True,True,True,False,1,1,0.5128205128205128,{'C': 0.05}
876,300,700,0.99,False,True,False,False,3,5,0.7397260273972602,{'C': 0.05}
2579,1000,800,0.95,False,True,False,True,3,3,0.5203252032520325,{'C': 0.05}
896,200,100,0.99,True,True,True,True,1,5,0.6306306306306306,{'C': 0.12}
2939,1000,800,0.95,False,True,True,True,3,5,0.5,{'C': 0.05}
920,200,100,0.99,True,True,False,True,1,5,0.5833333333333333,{'C': 0.05}
2628,1500,1000,0.95,True,True,False,False,1,4,0.5813953488372093,{'C': 0.25}
2220,1500,1000,0.95,True,True,False,False,1,2,0.5679012345679012,{'C': 0.05}
805,1000,1500,0.99,True,False,True,False,1,5,0.7058823529411764,{'C': 0.05}
944,200,100,0.99,False,True,True,True,3,5,0.5289256198347108,{'C': 0.05}
2028,1500,1000,0.95,True,True,False,False,1,1,0.5301204819277109,{'C': 0.25}
2388,1500,1000,0.95,True,True,True,False,1,3,0.56,{'C': 0.05}
968,200,100,0.99,False,True,False,True,3,5,0.515625,{'C': 0.12}
2963,1000,800,0.95,False,True,False,True,3,5,0.4958677685950414,{'C': 0.05}
897,100,200,0.99,True,True,True,True,1,5,0.7032967032967035,{'C': 0.05}
829,1000,1500,0.99,True,False,False,False,1,5,0.6567164179104478,{'C': 0.12}
921,100,200,0.99,True,True,False,True,1,5,0.6956521739130435,{'C': 0.25}
2652,1500,1000,0.95,False,True,True,False,3,4,0.676923076923077,{'C': 0.05}
2244,1500,1000,0.95,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
2436,1500,1000,0.95,True,True,False,False,1,3,0.5714285714285715,{'C': 4}
945,100,200,0.99,False,True,True,True,3,5,0.6788990825688074,{'C': 0.05}
2796,1500,1000,0.95,True,True,True,False,1,5,0.5633802816901409,{'C': 0.12}
2052,1500,1000,0.95,False,True,True,False,3,1,0.6969696969696971,{'C': 0.05}
969,100,200,0.99,False,True,False,True,3,5,0.6306306306306306,{'C': 0.05}
853,1000,1500,0.99,False,False,True,False,3,5,0.7164179104477613,{'C': 0.05}
898,500,200,0.99,True,True,True,True,1,5,0.5538461538461539,{'C': 0.5}
2676,1500,1000,0.95,False,True,False,False,3,4,0.6562499999999999,{'C': 0.05}
2820,1500,1000,0.95,True,True,False,False,1,5,0.5526315789473684,{'C': 0.05}
2268,1500,1000,0.95,False,True,False,False,3,2,0.6969696969696971,{'C': 1}
2460,1500,1000,0.95,False,True,True,False,3,3,0.676923076923077,{'C': 0.05}
922,500,200,0.99,True,True,False,True,1,5,0.5396825396825398,{'C': 0.05}
2076,1500,1000,0.95,False,True,False,False,3,1,0.6969696969696971,{'C': 0.05}
877,1000,1500,0.99,False,False,False,False,3,5,0.676923076923077,{'C': 0.05}
946,500,200,0.99,False,True,True,True,3,5,0.515625,{'C': 0.05}
2700,1500,1000,0.95,True,True,True,True,1,4,0.2122905027932961,{'C': 0.12}
2292,1500,1000,0.95,True,True,True,True,1,2,0.34567901234567905,{'C': 0.12}
806,1000,1200,0.99,True,False,True,False,1,5,0.6865671641791045,{'C': 0.05}
2844,1500,1000,0.95,False,True,True,False,3,5,0.6969696969696971,{'C': 0.05}
970,500,200,0.99,False,True,False,True,3,5,0.4881889763779528,{'C': 0.05}
2100,1500,1000,0.95,True,True,True,True,1,1,0.3218390804597701,{'C': 0.12}
2484,1500,1000,0.95,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
2724,1500,1000,0.95,True,True,False,True,1,4,0.2122905027932961,{'C': 0.12}
2316,1500,1000,0.95,True,True,False,True,1,2,0.34567901234567905,{'C': 0.12}
830,1000,1200,0.99,True,False,False,False,1,5,0.6666666666666667,{'C': 0.05}
899,500,2000,0.99,True,True,True,True,1,5,0.4878048780487805,{'C': 0.5}
2124,1500,1000,0.95,True,True,False,True,1,1,0.3218390804597701,{'C': 0.12}
2508,1500,1000,0.95,True,True,True,True,1,3,0.23655913978494622,{'C': 0.25}
2868,1500,1000,0.95,False,True,False,False,3,5,0.6562499999999999,{'C': 0.12}
2748,1500,1000,0.95,False,True,True,True,3,4,0.514851485148515,{'C': 0.05}
2340,1500,1000,0.95,False,True,True,True,3,2,0.7083333333333334,{'C': 0.05}
854,1000,1200,0.99,False,False,True,False,3,5,0.7164179104477613,{'C': 0.05}
923,500,2000,0.99,True,True,False,True,1,5,0.4724409448818898,{'C': 2}
2532,1500,1000,0.95,True,True,False,True,1,3,0.23655913978494622,{'C': 0.25}
2892,1500,1000,0.95,True,True,True,True,1,5,0.3422459893048128,{'C': 0.05}
2148,1500,1000,0.95,False,True,True,True,3,1,0.6799999999999999,{'C': 0.12}
878,1000,1200,0.99,False,False,False,False,3,5,0.6969696969696971,{'C': 0.05}
2772,1500,1000,0.95,False,True,False,True,3,4,0.514851485148515,{'C': 0.05}
2364,1500,1000,0.95,False,True,False,True,3,2,0.6804123711340206,{'C': 1}
2916,1500,1000,0.95,True,True,False,True,1,5,0.3422459893048128,{'C': 0.05}
2556,1500,1000,0.95,False,True,True,True,3,3,0.5309734513274336,{'C': 0.05}
947,500,2000,0.99,False,True,True,True,3,5,0.7391304347826086,{'C': 0.25}
807,1000,800,0.99,True,False,True,False,1,5,0.7058823529411764,{'C': 0.05}
2172,1500,1000,0.95,False,True,False,True,3,1,0.6732673267326732,{'C': 0.25}
2605,1500,1200,0.95,True,True,True,False,1,4,0.6172839506172839,{'C': 0.05}
2197,1500,1200,0.95,True,True,True,False,1,2,0.5128205128205128,{'C': 4}
831,1000,800,0.99,True,False,False,False,1,5,0.6666666666666667,{'C': 0.05}
2940,1500,1000,0.95,False,True,True,True,3,5,0.49206349206349204,{'C': 0.05}
2580,1500,1000,0.95,False,True,False,True,3,3,0.5357142857142857,{'C': 0.05}
971,500,2000,0.99,False,True,False,True,3,5,0.723404255319149,{'C': 0.12}
2005,1500,1200,0.95,True,True,True,False,1,1,0.48101265822784817,{'C': 0.25}
2629,1500,1200,0.95,True,True,False,False,1,4,0.6024096385542169,{'C': 0.05}
855,1000,800,0.99,False,False,True,False,3,5,0.7352941176470589,{'C': 0.05}
2221,1500,1200,0.95,True,True,False,False,1,2,0.5569620253164557,{'C': 4}
900,300,700,0.99,True,True,True,True,1,5,0.6938775510204082,{'C': 0.05}
2964,1500,1000,0.95,False,True,False,True,3,5,0.484375,{'C': 0.05}
2389,1500,1200,0.95,True,True,True,False,1,3,0.5569620253164557,{'C': 0.12}
879,1000,800,0.99,False,False,False,False,3,5,0.7058823529411764,{'C': 0.05}
924,300,700,0.99,True,True,False,True,1,5,0.6868686868686867,{'C': 0.05}
2029,1500,1200,0.95,True,True,False,False,1,1,0.5,{'C': 0.12}
2653,1500,1200,0.95,False,True,True,False,3,4,0.6562499999999999,{'C': 0.05}
2245,1500,1200,0.95,False,True,True,False,3,2,0.7164179104477613,{'C': 0.05}
948,300,700,0.99,False,True,True,True,3,5,0.7291666666666666,{'C': 0.05}
808,1500,1000,0.99,True,False,True,False,1,5,0.6969696969696971,{'C': 0.05}
2797,1500,1200,0.95,True,True,True,False,1,5,0.5277777777777778,{'C': 1}
2437,1500,1200,0.95,True,True,False,False,1,3,0.5454545454545454,{'C': 0.05}
972,300,700,0.99,False,True,False,True,3,5,0.6999999999999998,{'C': 0.05}
832,1500,1000,0.99,True,False,False,False,1,5,0.6865671641791045,{'C': 0.05}
2053,1500,1200,0.95,False,True,True,False,3,1,0.6969696969696971,{'C': 0.05}
2677,1500,1200,0.95,False,True,False,False,3,4,0.6562499999999999,{'C': 0.05}
2269,1500,1200,0.95,False,True,False,False,3,2,0.676923076923077,{'C': 0.25}
2821,1500,1200,0.95,True,True,False,False,1,5,0.5428571428571429,{'C': 0.5}
901,1000,1500,0.99,True,False,True,True,1,5,0.6599999999999999,{'C': 1}
2461,1500,1200,0.95,False,True,True,False,3,3,0.6349206349206349,{'C': 0.5}
2701,1500,1200,0.95,True,True,True,True,1,4,0.25,{'C': 0.05}
856,1500,1000,0.99,False,False,True,False,3,5,0.7164179104477613,{'C': 0.05}
2293,1500,1200,0.95,True,True,True,True,1,2,0.4024390243902439,{'C': 0.5}
2077,1500,1200,0.95,False,True,False,False,3,1,0.6969696969696971,{'C': 0.05}
925,1000,1500,0.99,True,False,False,True,1,5,0.6599999999999999,{'C': 0.5}
2845,1500,1200,0.95,False,True,True,False,3,5,0.6969696969696971,{'C': 0.05}
2725,1500,1200,0.95,True,True,False,True,1,4,0.24000000000000002,{'C': 0.05}
2317,1500,1200,0.95,True,True,False,True,1,2,0.4024390243902439,{'C': 0.25}
880,1500,1000,0.99,False,False,False,False,3,5,0.6562499999999999,{'C': 0.12}
2485,1500,1200,0.95,False,True,False,False,3,3,0.6562499999999999,{'C': 0.05}
2101,1500,1200,0.95,True,True,True,True,1,1,0.422360248447205,{'C': 0.05}
949,1000,1500,0.99,False,False,True,True,3,5,0.5663716814159292,{'C': 0.05}
809,1500,1200,0.99,True,False,True,False,1,5,0.6865671641791045,{'C': 4}
2869,1500,1200,0.95,False,True,False,False,3,5,0.676923076923077,{'C': 0.05}
2509,1500,1200,0.95,True,True,True,True,1,3,0.3372093023255814,{'C': 0.05}
2749,1500,1200,0.95,False,True,True,True,3,4,0.6086956521739131,{'C': 0.05}
2341,1500,1200,0.95,False,True,True,True,3,2,0.6804123711340206,{'C': 0.12}
2125,1500,1200,0.95,True,True,False,True,1,1,0.422360248447205,{'C': 0.05}
833,1500,1200,0.99,True,False,False,False,1,5,0.6567164179104478,{'C': 0.05}
2893,1500,1200,0.95,True,True,True,True,1,5,0.36065573770491804,{'C': 0.05}
973,1000,1500,0.99,False,False,False,True,3,5,0.5663716814159292,{'C': 0.05}
2533,1500,1200,0.95,True,True,False,True,1,3,0.33918128654970764,{'C': 0.05}
2773,1500,1200,0.95,False,True,False,True,3,4,0.6105263157894738,{'C': 0.05}
2365,1500,1200,0.95,False,True,False,True,3,2,0.6868686868686867,{'C': 0.05}
2149,1500,1200,0.95,False,True,True,True,3,1,0.6732673267326732,{'C': 0.5}
902,1000,1200,0.99,True,False,True,True,1,5,0.7216494845360826,{'C': 0.12}
857,1500,1200,0.99,False,False,True,False,3,5,0.6969696969696971,{'C': 0.05}
2917,1500,1200,0.95,True,True,False,True,1,5,0.36065573770491804,{'C': 0.05}
2557,1500,1200,0.95,False,True,True,True,3,3,0.611111111111111,{'C': 0.05}
926,1000,1200,0.99,True,False,False,True,1,5,0.7216494845360826,{'C': 0.12}
2606,2000,2000,0.95,True,True,True,False,1,4,0.5641025641025641,{'C': 4}
2198,2000,2000,0.95,True,True,True,False,1,2,0.56,{'C': 0.25}
881,1500,1200,0.99,False,False,False,False,3,5,0.676923076923077,{'C': 0.05}
2173,1500,1200,0.95,False,True,False,True,3,1,0.6666666666666665,{'C': 0.05}
2941,1500,1200,0.95,False,True,True,True,3,5,0.5,{'C': 0.05}
950,1000,1200,0.99,False,False,True,True,3,5,0.5365853658536585,{'C': 0.12}
2581,1500,1200,0.95,False,True,False,True,3,3,0.6055045871559633,{'C': 0.05}
2630,2000,2000,0.95,True,True,False,False,1,4,0.56,{'C': 0.12}
2222,2000,2000,0.95,True,True,False,False,1,2,0.5194805194805195,{'C': 4}
810,2000,2000,0.99,True,False,True,False,1,5,0.6764705882352942,{'C': 0.05}
2006,2000,2000,0.95,True,True,True,False,1,1,0.5277777777777778,{'C': 0.5}
2965,1500,1200,0.95,False,True,False,True,3,5,0.4958677685950414,{'C': 0.05}
974,1000,1200,0.99,False,False,False,True,3,5,0.5378151260504201,{'C': 0.05}
834,2000,2000,0.99,True,False,False,False,1,5,0.6567164179104478,{'C': 0.05}
2390,2000,2000,0.95,True,True,True,False,1,3,0.5569620253164557,{'C': 0.12}
903,1000,800,0.99,True,False,True,True,1,5,0.7200000000000001,{'C': 0.05}
2654,2000,2000,0.95,False,True,True,False,3,4,0.676923076923077,{'C': 0.05}
2246,2000,2000,0.95,False,True,True,False,3,2,0.676923076923077,{'C': 0.05}
2030,2000,2000,0.95,True,True,False,False,1,1,0.547945205479452,{'C': 0.5}
2798,2000,2000,0.95,True,True,True,False,1,5,0.5135135135135135,{'C': 0.12}
927,1000,800,0.99,True,False,False,True,1,5,0.712871287128713,{'C': 0.05}
2438,2000,2000,0.95,True,True,False,False,1,3,0.575,{'C': 0.05}
858,2000,2000,0.99,False,False,True,False,3,5,0.6562499999999999,{'C': 0.05}
951,1000,800,0.99,False,False,True,True,3,5,0.5,{'C': 0.05}
2822,2000,2000,0.95,True,True,False,False,1,5,0.5070422535211268,{'C': 0.05}
2678,2000,2000,0.95,False,True,False,False,3,4,0.6562499999999999,{'C': 0.12}
2270,2000,2000,0.95,False,True,False,False,3,2,0.676923076923077,{'C': 0.25}
2054,2000,2000,0.95,False,True,True,False,3,1,0.6562499999999999,{'C': 0.05}
975,1000,800,0.99,False,False,False,True,3,5,0.48854961832061067,{'C': 0.25}
882,2000,2000,0.99,False,False,False,False,3,5,0.6562499999999999,{'C': 0.05}
2462,2000,2000,0.95,False,True,True,False,3,3,0.6349206349206349,{'C': 0.05}
811,100,100,0.99,True,False,True,False,1,5,0.6966292134831461,{'C': 0.05}
2702,2000,2000,0.95,True,True,True,True,1,4,0.4,{'C': 0.05}
2294,2000,2000,0.95,True,True,True,True,1,2,0.45333333333333337,{'C': 0.05}
904,1500,1000,0.99,True,False,True,True,1,5,0.6415094339622641,{'C': 0.05}
835,100,100,0.99,True,False,False,False,1,5,0.7209302325581395,{'C': 0.05}
2846,2000,2000,0.95,False,True,True,False,3,5,0.676923076923077,{'C': 0.05}
859,100,100,0.99,False,False,True,False,3,5,0.7749999999999999,{'C': 0.05}
883,100,100,0.99,False,False,False,False,3,5,0.7560975609756099,{'C': 0.05}
928,1500,1000,0.99,True,False,False,True,1,5,0.6355140186915889,{'C': 0.12}
812,200,100,0.99,True,False,True,False,1,5,0.7012987012987012,{'C': 0.25}
2078,2000,2000,0.95,False,True,False,False,3,1,0.6461538461538462,{'C': 0.05}
836,200,100,0.99,True,False,False,False,1,5,0.7631578947368421,{'C': 0.5}
2318,2000,2000,0.95,True,True,False,True,1,2,0.45333333333333337,{'C': 0.05}
2726,2000,2000,0.95,True,True,False,True,1,4,0.4076433121019109,{'C': 0.05}
860,200,100,0.99,False,False,True,False,3,5,0.7792207792207793,{'C': 0.05}
2486,2000,2000,0.95,False,True,False,False,3,3,0.6349206349206349,{'C': 0.05}
884,200,100,0.99,False,False,False,False,3,5,0.7631578947368421,{'C': 0.05}
952,1500,1000,0.99,False,False,True,True,3,5,0.4732824427480916,{'C': 0.05}
813,100,200,0.99,True,False,True,False,1,5,0.6829268292682927,{'C': 0.05}
2870,2000,2000,0.95,False,True,False,False,3,5,0.6562499999999999,{'C': 0.05}
2102,2000,2000,0.95,True,True,True,True,1,1,0.44594594594594594,{'C': 0.05}
837,100,200,0.99,True,False,False,False,1,5,0.7160493827160495,{'C': 0.05}
861,100,200,0.99,False,False,True,False,3,5,0.736842105263158,{'C': 0.05}
2510,2000,2000,0.95,True,True,True,True,1,3,0.39743589743589747,{'C': 0.05}
2342,2000,2000,0.95,False,True,True,True,3,2,0.627450980392157,{'C': 0.05}
885,100,200,0.99,False,False,False,False,3,5,0.7792207792207793,{'C': 0.05}
2750,2000,2000,0.95,False,True,True,True,3,4,0.7380952380952381,{'C': 0.05}
976,1500,1000,0.99,False,False,False,True,3,5,0.4696969696969698,{'C': 0.12}
814,500,200,0.99,True,False,True,False,1,5,0.7105263157894737,{'C': 0.05}
2894,2000,2000,0.95,True,True,True,True,1,5,0.3404255319148936,{'C': 1}
2126,2000,2000,0.95,True,True,False,True,1,1,0.44897959183673464,{'C': 0.05}
838,500,200,0.99,True,False,False,False,1,5,0.7027027027027027,{'C': 0.05}
862,500,200,0.99,False,False,True,False,3,5,0.75,{'C': 0.05}
905,1500,1200,0.99,True,False,True,True,1,5,0.7083333333333334,{'C': 0.05}
2534,2000,2000,0.95,True,True,False,True,1,3,0.39743589743589747,{'C': 0.05}
886,500,200,0.99,False,False,False,False,3,5,0.767123287671233,{'C': 0.05}
2918,2000,2000,0.95,True,True,False,True,1,5,0.3440860215053763,{'C': 0.05}
2366,2000,2000,0.95,False,True,False,True,3,2,0.6213592233009708,{'C': 0.12}
2774,2000,2000,0.95,False,True,False,True,3,4,0.7380952380952381,{'C': 1}
2199,100,100,0.95,True,True,True,False,1,2,0.7000000000000001,{'C': 0.12}
929,1500,1200,0.99,True,False,False,True,1,5,0.7083333333333334,{'C': 0.05}
2607,100,100,0.95,True,True,True,False,1,4,0.368421052631579,{'C': 2}
2223,100,100,0.95,True,True,False,False,1,2,0.7000000000000001,{'C': 0.25}
815,500,2000,0.99,True,False,True,False,1,5,0.7536231884057972,{'C': 0.05}
2631,100,100,0.95,True,True,False,False,1,4,0.3846153846153847,{'C': 0.12}
2150,2000,2000,0.95,False,True,True,True,3,1,0.6732673267326732,{'C': 0.05}
2247,100,100,0.95,False,True,True,False,3,2,0.7692307692307694,{'C': 0.05}
2655,100,100,0.95,False,True,True,False,3,4,0.5161290322580646,{'C': 0.05}
2271,100,100,0.95,False,True,False,False,3,2,0.7692307692307694,{'C': 0.05}
2679,100,100,0.95,False,True,False,False,3,4,0.32786885245901637,{'C': 1}
839,500,2000,0.99,True,False,False,False,1,5,0.7058823529411764,{'C': 0.05}
2558,2000,2000,0.95,False,True,True,True,3,3,0.6956521739130435,{'C': 0.05}
2295,100,100,0.95,True,True,True,True,1,2,0.31645569620253167,{'C': 0.5}
2703,100,100,0.95,True,True,True,True,1,4,0.2032085561497326,{'C': 0.05}
953,1500,1200,0.99,False,False,True,True,3,5,0.5,{'C': 0.05}
2319,100,100,0.95,True,True,False,True,1,2,0.3311258278145695,{'C': 0.5}
2727,100,100,0.95,True,True,False,True,1,4,0.2021276595744681,{'C': 0.05}
2942,2000,2000,0.95,False,True,True,True,3,5,0.5043478260869565,{'C': 0.05}
2343,100,100,0.95,False,True,True,True,3,2,0.6881720430107527,{'C': 0.25}
2751,100,100,0.95,False,True,True,True,3,4,0.22413793103448276,{'C': 0.25}
2367,100,100,0.95,False,True,False,True,3,2,0.6597938144329897,{'C': 0.12}
2775,100,100,0.95,False,True,False,True,3,4,0.21666666666666667,{'C': 0.25}
863,500,2000,0.99,False,False,True,False,3,5,0.7352941176470589,{'C': 0.05}
2200,200,100,0.95,True,True,True,False,1,2,0.6829268292682927,{'C': 2}
2608,200,100,0.95,True,True,True,False,1,4,0.43478260869565216,{'C': 4}
2174,2000,2000,0.95,False,True,False,True,3,1,0.6538461538461539,{'C': 0.05}
2224,200,100,0.95,True,True,False,False,1,2,0.6419753086419754,{'C': 2}
2632,200,100,0.95,True,True,False,False,1,4,0.4324324324324324,{'C': 4}
977,1500,1200,0.99,False,False,False,True,3,5,0.496124031007752,{'C': 0.05}
2007,100,100,0.95,True,True,True,False,1,1,0.7058823529411764,{'C': 1}
2248,200,100,0.95,False,True,True,False,3,2,0.6857142857142856,{'C': 1}
2656,200,100,0.95,False,True,True,False,3,4,0.5454545454545455,{'C': 0.05}
2031,100,100,0.95,True,True,False,False,1,1,0.7407407407407408,{'C': 0.05}
2582,2000,2000,0.95,False,True,False,True,3,3,0.6956521739130435,{'C': 0.05}
2272,200,100,0.95,False,True,False,False,3,2,0.7222222222222222,{'C': 1}
887,500,2000,0.99,False,False,False,False,3,5,0.6969696969696971,{'C': 0.05}
2680,200,100,0.95,False,True,False,False,3,4,0.5454545454545455,{'C': 0.05}
2391,100,100,0.95,True,True,True,False,1,3,0.4675324675324676,{'C': 0.25}
2055,100,100,0.95,False,True,True,False,3,1,0.8250000000000001,{'C': 0.05}
2966,2000,2000,0.95,False,True,False,True,3,5,0.4957264957264957,{'C': 0.05}
2296,200,100,0.95,True,True,True,True,1,2,0.25806451612903225,{'C': 0.5}
2704,200,100,0.95,True,True,True,True,1,4,0.1875,{'C': 0.25}
2439,100,100,0.95,True,True,False,False,1,3,0.4556962025316456,{'C': 4}
816,300,700,0.99,True,False,True,False,1,5,0.7297297297297297,{'C': 0.05}
2079,100,100,0.95,False,True,False,False,3,1,0.7749999999999999,{'C': 0.25}
2799,100,100,0.95,True,True,True,False,1,5,0.6363636363636364,{'C': 0.25}
2320,200,100,0.95,True,True,False,True,1,2,0.27027027027027023,{'C': 0.25}
2728,200,100,0.95,True,True,False,True,1,4,0.18478260869565216,{'C': 0.05}
906,2000,2000,0.99,True,False,True,True,1,5,0.6808510638297872,{'C': 0.05}
2103,100,100,0.95,True,True,True,True,1,1,0.2972972972972973,{'C': 0.05}
2463,100,100,0.95,False,True,True,False,3,3,0.43076923076923085,{'C': 0.25}
2823,100,100,0.95,True,True,False,False,1,5,0.6896551724137931,{'C': 0.12}
2344,200,100,0.95,False,True,True,True,3,2,0.6947368421052632,{'C': 2}
840,300,700,0.99,True,False,False,False,1,5,0.7466666666666667,{'C': 0.05}
2752,200,100,0.95,False,True,True,True,3,4,0.1846153846153846,{'C': 0.05}
2127,100,100,0.95,True,True,False,True,1,1,0.29139072847682124,{'C': 0.12}
2487,100,100,0.95,False,True,False,False,3,3,0.4918032786885247,{'C': 0.05}
2847,100,100,0.95,False,True,True,False,3,5,0.7749999999999999,{'C': 0.05}
2368,200,100,0.95,False,True,False,True,3,2,0.6732673267326732,{'C': 0.5}
2776,200,100,0.95,False,True,False,True,3,4,0.2,{'C': 0.05}
2151,100,100,0.95,False,True,True,True,3,1,0.7096774193548387,{'C': 2}
2511,100,100,0.95,True,True,True,True,1,3,0.18784530386740333,{'C': 0.12}
2871,100,100,0.95,False,True,False,False,3,5,0.7560975609756099,{'C': 0.05}
864,300,700,0.99,False,False,True,False,3,5,0.7567567567567567,{'C': 0.05}
2201,100,200,0.95,True,True,True,False,1,2,0.6666666666666666,{'C': 4}
2609,100,200,0.95,True,True,True,False,1,4,0.5555555555555556,{'C': 0.05}
2535,100,100,0.95,True,True,False,True,1,3,0.1868131868131868,{'C': 0.25}
2175,100,100,0.95,False,True,False,True,3,1,0.7096774193548387,{'C': 1}
2895,100,100,0.95,True,True,True,True,1,5,0.5,{'C': 0.12}
2225,100,200,0.95,True,True,False,False,1,2,0.6835443037974684,{'C': 0.25}
